target_id,representative_id,product_id,target_month,target_amount
1258,FR0045,P018,2026-07-01,147032.03
1259,FR0045,P016,2026-07-01,170338.56
1260,FR0045,P029,2026-07-01,97997.86
1261,FR0046,P024,2026-01-01,212599.38
1262,FR0046,P017,2026-01-01,179176.24
1263,FR0046,P016,2026-01-01,218335.91
1264,FR0046,P025,2026-01-01,194931.0
1265,FR0046,P024,2026-02-01,88396.38
1266,FR0046,P017,2026-02-01,239501.9
1267,FR0046,P016,2026-02-01,84535.4
1268,FR0046,P025,2026-02-01,60102.34
1269,FR0046,P024,2026-03-01,151498.05
1270,FR0046,P017,2026-03-01,78342.97
1271,FR0046,P016,2026-03-01,225838.0
1272,FR0046,P025,2026-03-01,111047.4
1273,FR0046,P024,2026-04-01,153811.85
1274,FR0046,P017,2026-04-01,181761.79
1275,FR0046,P016,2026-04-01,193261.67
1276,FR0046,P025,2026-04-01,222305.04
1277,FR0046,P024,2026-05-01,72443.09
1278,FR0046,P017,2026-05-01,148161.7
1279,FR0046,P016,2026-05-01,205261.57
1280,FR0046,P025,2026-05-01,205660.6
1281,FR0046,P024,2026-06-01,69618.73
1282,FR0046,P017,2026-06-01,226141.48
1283,FR0046,P016,2026-06-01,167225.8
1284,FR0046,P025,2026-06-01,145162.19
1285,FR0046,P024,2026-07-01,210624.77
1286,FR0046,P017,2026-07-01,56877.65
1287,FR0046,P016,2026-07-01,108182.23
1288,FR0046,P025,2026-07-01,78246.23
1289,FR0047,P028,2026-01-01,53411.47
1290,FR0047,P011,2026-01-01,190660.56
1291,FR0047,P020,2026-01-01,223117.42
1292,FR0047,P019,2026-01-01,87275.54
1293,FR0047,P028,2026-02-01,108931.21
1294,FR0047,P011,2026-02-01,76622.23
1295,FR0047,P020,2026-02-01,202972.6
1296,FR0047,P019,2026-02-01,149712.64
1297,FR0047,P028,2026-03-01,191300.43
1298,FR0047,P011,2026-03-01,157835.03
1299,FR0047,P020,2026-03-01,206235.81
1300,FR0047,P019,2026-03-01,215834.19
1301,FR0047,P028,2026-04-01,246904.92
1302,FR0047,P011,2026-04-01,220369.86
1303,FR0047,P020,2026-04-01,207052.64
1304,FR0047,P019,2026-04-01,97711.68
1305,FR0047,P028,2026-05-01,148438.9
1306,FR0047,P011,2026-05-01,105154.07
1307,FR0047,P020,2026-05-01,101488.93
1308,FR0047,P019,2026-05-01,94833.02
1309,FR0047,P028,2026-06-01,227942.62
1310,FR0047,P011,2026-06-01,61855.77
1311,FR0047,P020,2026-06-01,118278.67
1312,FR0047,P019,2026-06-01,183513.87
1313,FR0047,P028,2026-07-01,164794.64
1314,FR0047,P011,2026-07-01,116418.72
1315,FR0047,P020,2026-07-01,211369.34
1316,FR0047,P019,2026-07-01,68176.21
1317,FR0048,P008,2026-01-01,73043.73
1318,FR0048,P030,2026-01-01,131701.16
1319,FR0048,P012,2026-01-01,82658.44
1320,FR0048,P017,2026-01-01,82450.68
1321,FR0048,P008,2026-02-01,66339.53
1322,FR0048,P030,2026-02-01,225715.86
1323,FR0048,P012,2026-02-01,221333.92
1324,FR0048,P017,2026-02-01,172639.79
1325,FR0048,P008,2026-03-01,235486.99
1326,FR0048,P030,2026-03-01,147301.64
1327,FR0048,P012,2026-03-01,133691.21
1328,FR0048,P017,2026-03-01,123603.49
1329,FR0048,P008,2026-04-01,107550.53
1330,FR0048,P030,2026-04-01,85137.01
1331,FR0048,P012,2026-04-01,68482.71
1332,FR0048,P017,2026-04-01,240613.62
1333,FR0048,P008,2026-05-01,51738.31
1334,FR0048,P030,2026-05-01,60708.52
1335,FR0048,P012,2026-05-01,82825.74
1336,FR0048,P017,2026-05-01,152831.33
1337,FR0048,P008,2026-06-01,239001.97
1338,FR0048,P030,2026-06-01,214689.34
1339,FR0048,P012,2026-06-01,103565.62
1340,FR0048,P017,2026-06-01,141412.26
1341,FR0048,P008,2026-07-01,205008.19
1342,FR0048,P030,2026-07-01,125498.35
1343,FR0048,P012,2026-07-01,106895.65
1344,FR0048,P017,2026-07-01,177343.34
1345,FR0049,P011,2026-01-01,127774.72
1346,FR0049,P022,2026-01-01,215626.09
1347,FR0049,P027,2026-01-01,75573.85
1348,FR0049,P007,2026-01-01,201271.19
1349,FR0049,P011,2026-02-01,99047.78
1350,FR0049,P022,2026-02-01,194749.75
1351,FR0049,P027,2026-02-01,58765.46
1352,FR0049,P007,2026-02-01,220736.16
1353,FR0049,P011,2026-03-01,70974.56
1354,FR0049,P022,2026-03-01,104172.59
1355,FR0049,P027,2026-03-01,234803.15
1356,FR0049,P007,2026-03-01,125395.26
1357,FR0049,P011,2026-04-01,233813.78
1358,FR0049,P022,2026-04-01,245763.57
1359,FR0049,P027,2026-04-01,226381.77
1360,FR0049,P007,2026-04-01,165993.43
1361,FR0049,P011,2026-05-01,55411.7
1362,FR0049,P022,2026-05-01,76516.93
1363,FR0049,P027,2026-05-01,162683.98
1364,FR0049,P007,2026-05-01,218370.02
1365,FR0049,P011,2026-06-01,155328.24
1366,FR0049,P022,2026-06-01,151746.87
1367,FR0049,P027,2026-06-01,167091.09
1368,FR0049,P007,2026-06-01,168695.16
1369,FR0049,P011,2026-07-01,121194.32
1370,FR0049,P022,2026-07-01,183720.29
1371,FR0049,P027,2026-07-01,194294.88
1372,FR0049,P007,2026-07-01,105601.13
1373,FR0050,P020,2026-01-01,108948.62
1374,FR0050,P015,2026-01-01,218528.39
1375,FR0050,P005,2026-01-01,181742.65
1376,FR0050,P012,2026-01-01,202709.78
1377,FR0050,P020,2026-02-01,107768.89
1378,FR0050,P015,2026-02-01,100141.26
1379,FR0050,P005,2026-02-01,216874.4
1380,FR0050,P012,2026-02-01,248326.04
1381,FR0050,P020,2026-03-01,185777.56
1382,FR0050,P015,2026-03-01,139553.67
1383,FR0050,P005,2026-03-01,122144.02
1384,FR0050,P012,2026-03-01,96186.51
1385,FR0050,P020,2026-04-01,101426.15
1386,FR0050,P015,2026-04-01,50379.09
1387,FR0050,P005,2026-04-01,102575.96
1388,FR0050,P012,2026-04-01,126854.94
1389,FR0050,P020,2026-05-01,70178.25
1390,FR0050,P015,2026-05-01,106700.35
1391,FR0050,P005,2026-05-01,101719.09
1392,FR0050,P012,2026-05-01,134128.91
1393,FR0050,P020,2026-06-01,210192.72
1394,FR0050,P015,2026-06-01,146998.14
1395,FR0050,P005,2026-06-01,153362.29
1396,FR0050,P012,2026-06-01,209642.58
1397,FR0050,P020,2026-07-01,197848.55
1398,FR0050,P015,2026-07-01,82010.21
1399,FR0050,P005,2026-07-01,76926.1
1400,FR0050,P012,2026-07-01,227476.15
1401,FR0051,P025,2026-01-01,209442.72
1402,FR0051,P017,2026-01-01,109598.2
1403,FR0051,P018,2026-01-01,113600.38
1404,FR0051,P022,2026-01-01,53434.89
1405,FR0051,P025,2026-02-01,162051.81
1406,FR0051,P017,2026-02-01,95867.5
1407,FR0051,P018,2026-02-01,54977.5
1408,FR0051,P022,2026-02-01,97646.06
1409,FR0051,P025,2026-03-01,66442.86
1410,FR0051,P017,2026-03-01,235686.81
1411,FR0051,P018,2026-03-01,108749.19
1412,FR0051,P022,2026-03-01,65288.16
1413,FR0051,P025,2026-04-01,237826.61
1414,FR0051,P017,2026-04-01,69583.54
1415,FR0051,P018,2026-04-01,205372.1
1416,FR0051,P022,2026-04-01,190581.0
1417,FR0051,P025,2026-05-01,173490.83
1418,FR0051,P017,2026-05-01,149849.98
1419,FR0051,P018,2026-05-01,102126.51
1420,FR0051,P022,2026-05-01,93757.78
1421,FR0051,P025,2026-06-01,92931.1
1422,FR0051,P017,2026-06-01,146978.74
1423,FR0051,P018,2026-06-01,229091.66
1424,FR0051,P022,2026-06-01,76501.37
1425,FR0051,P025,2026-07-01,205439.27
1426,FR0051,P017,2026-07-01,138259.71
1427,FR0051,P018,2026-07-01,74396.38
1428,FR0051,P022,2026-07-01,122409.86
1429,FR0052,P027,2026-01-01,73117.12
1430,FR0052,P005,2026-01-01,249106.82
1431,FR0052,P006,2026-01-01,244137.95
1432,FR0052,P009,2026-01-01,247667.02
1433,FR0052,P027,2026-02-01,50300.0
1434,FR0052,P005,2026-02-01,90712.48
1435,FR0052,P006,2026-02-01,155411.06
1436,FR0052,P009,2026-02-01,92112.75
1437,FR0052,P027,2026-03-01,201454.04
1438,FR0052,P005,2026-03-01,87207.58
1439,FR0052,P006,2026-03-01,144961.35
1440,FR0052,P009,2026-03-01,86085.53
1441,FR0052,P027,2026-04-01,244931.35
1442,FR0052,P005,2026-04-01,221095.36
1443,FR0052,P006,2026-04-01,232750.97
1444,FR0052,P009,2026-04-01,58713.39
1445,FR0052,P027,2026-05-01,109504.44
1446,FR0052,P005,2026-05-01,63767.82
1447,FR0052,P006,2026-05-01,146603.32
1448,FR0052,P009,2026-05-01,93306.94
1449,FR0052,P027,2026-06-01,145501.47
1450,FR0052,P005,2026-06-01,238593.14
1451,FR0052,P006,2026-06-01,60391.56
1452,FR0052,P009,2026-06-01,135919.34
1453,FR0052,P027,2026-07-01,82238.99
1454,FR0052,P005,2026-07-01,169152.14
1455,FR0052,P006,2026-07-01,234934.68
1456,FR0052,P009,2026-07-01,161409.2
1457,FR0053,P021,2026-01-01,237601.12
1458,FR0053,P018,2026-01-01,91947.44
1459,FR0053,P029,2026-01-01,241208.57
1460,FR0053,P016,2026-01-01,81859.92
1461,FR0053,P021,2026-02-01,248446.49
1462,FR0053,P018,2026-02-01,156195.59
1463,FR0053,P029,2026-02-01,233213.39
1464,FR0053,P016,2026-02-01,87837.94
1465,FR0053,P021,2026-03-01,178031.87
1466,FR0053,P018,2026-03-01,123141.25
1467,FR0053,P029,2026-03-01,186477.18
1468,FR0053,P016,2026-03-01,159214.54
1469,FR0053,P021,2026-04-01,207069.51
1470,FR0053,P018,2026-04-01,85845.09
1471,FR0053,P029,2026-04-01,133011.57
1472,FR0053,P016,2026-04-01,95273.2
1473,FR0053,P021,2026-05-01,239499.42
1474,FR0053,P018,2026-05-01,155489.57
1475,FR0053,P029,2026-05-01,106229.44
1476,FR0053,P016,2026-05-01,247561.77
1477,FR0053,P021,2026-06-01,203174.66
1478,FR0053,P018,2026-06-01,225803.95
1479,FR0053,P029,2026-06-01,195452.13
1480,FR0053,P016,2026-06-01,161354.62
1481,FR0053,P021,2026-07-01,119333.08
1482,FR0053,P018,2026-07-01,151480.01
1483,FR0053,P029,2026-07-01,191166.14
1484,FR0053,P016,2026-07-01,165684.72
1485,FR0054,P023,2026-01-01,74493.25
1486,FR0054,P022,2026-01-01,69942.17
1487,FR0054,P003,2026-01-01,240850.76
1488,FR0054,P017,2026-01-01,174070.96
1489,FR0054,P023,2026-02-01,86268.8
1490,FR0054,P022,2026-02-01,74021.0
1491,FR0054,P003,2026-02-01,213580.61
1492,FR0054,P017,2026-02-01,192156.02
1493,FR0054,P023,2026-03-01,97029.65
1494,FR0054,P022,2026-03-01,76980.62
1495,FR0054,P003,2026-03-01,178505.19
1496,FR0054,P017,2026-03-01,132347.66
1497,FR0054,P023,2026-04-01,87939.95
1498,FR0054,P022,2026-04-01,181604.61
1499,FR0054,P003,2026-04-01,167646.3
1500,FR0054,P017,2026-04-01,181181.38
1501,FR0054,P023,2026-05-01,246402.1
1502,FR0054,P022,2026-05-01,117880.4
1503,FR0054,P003,2026-05-01,212151.32
1504,FR0054,P017,2026-05-01,89093.3
1505,FR0054,P023,2026-06-01,106758.44
1506,FR0054,P022,2026-06-01,185438.15
1507,FR0054,P003,2026-06-01,192457.39
1508,FR0054,P017,2026-06-01,203730.67
1509,FR0054,P023,2026-07-01,138962.32
1510,FR0054,P022,2026-07-01,175089.1
1511,FR0054,P003,2026-07-01,104077.73
1512,FR0054,P017,2026-07-01,215730.01
1513,FR0055,P028,2026-01-01,87048.78
1514,FR0055,P019,2026-01-01,79663.35
1515,FR0055,P022,2026-01-01,205035.14
1516,FR0055,P007,2026-01-01,215591.02
1517,FR0055,P028,2026-02-01,244229.11
1518,FR0055,P019,2026-02-01,217272.32
1519,FR0055,P022,2026-02-01,56386.95
1520,FR0055,P007,2026-02-01,54883.82
1521,FR0055,P028,2026-03-01,179042.57
1522,FR0055,P019,2026-03-01,186137.73
1523,FR0055,P022,2026-03-01,243157.88
1524,FR0055,P007,2026-03-01,141909.31
1525,FR0055,P028,2026-04-01,72318.34
1526,FR0055,P019,2026-04-01,88543.07
1527,FR0055,P022,2026-04-01,76755.48
1528,FR0055,P007,2026-04-01,179588.48
1529,FR0055,P028,2026-05-01,50759.91
1530,FR0055,P019,2026-05-01,153154.18
1531,FR0055,P022,2026-05-01,209269.74
1532,FR0055,P007,2026-05-01,149590.19
1533,FR0055,P028,2026-06-01,242145.29
1534,FR0055,P019,2026-06-01,111156.27
1535,FR0055,P022,2026-06-01,146024.28
1536,FR0055,P007,2026-06-01,97823.41
1537,FR0055,P028,2026-07-01,164567.34
1538,FR0055,P019,2026-07-01,55680.61
1539,FR0055,P022,2026-07-01,147187.94
1540,FR0055,P007,2026-07-01,229119.58
1541,FR0056,P003,2026-01-01,123160.86
1542,FR0056,P030,2026-01-01,173884.64
1543,FR0056,P029,2026-01-01,157938.13
1544,FR0056,P006,2026-01-01,167610.29
1545,FR0056,P003,2026-02-01,236908.07
1546,FR0056,P030,2026-02-01,246933.8
1547,FR0056,P029,2026-02-01,59970.02
1548,FR0056,P006,2026-02-01,110657.62
1549,FR0056,P003,2026-03-01,72297.33
1550,FR0056,P030,2026-03-01,247852.4
1551,FR0056,P029,2026-03-01,217211.09
1552,FR0056,P006,2026-03-01,181808.92
1553,FR0056,P003,2026-04-01,144151.81
1554,FR0056,P030,2026-04-01,82566.88
1555,FR0056,P029,2026-04-01,106196.59
1556,FR0056,P006,2026-04-01,180290.24
1557,FR0056,P003,2026-05-01,121990.52
1558,FR0056,P030,2026-05-01,249915.0
1559,FR0056,P029,2026-05-01,138130.64
1560,FR0056,P006,2026-05-01,164108.0
1561,FR0056,P003,2026-06-01,175701.84
1562,FR0056,P030,2026-06-01,65418.57
1563,FR0056,P029,2026-06-01,78669.09
1564,FR0056,P006,2026-06-01,231202.58
1565,FR0056,P003,2026-07-01,92100.74
1566,FR0056,P030,2026-07-01,68004.83
1567,FR0056,P029,2026-07-01,204844.67
1568,FR0056,P006,2026-07-01,142702.43
1569,FR0057,P017,2026-01-01,135245.67
1570,FR0057,P019,2026-01-01,121655.46
1571,FR0057,P012,2026-01-01,232827.0
1572,FR0057,P004,2026-01-01,236244.55
1573,FR0057,P017,2026-02-01,225845.54
1574,FR0057,P019,2026-02-01,59663.3
1575,FR0057,P012,2026-02-01,124486.91
1576,FR0057,P004,2026-02-01,109351.67
1577,FR0057,P017,2026-03-01,54168.1
1578,FR0057,P019,2026-03-01,78785.39
1579,FR0057,P012,2026-03-01,137515.44
1580,FR0057,P004,2026-03-01,61819.09
1581,FR0057,P017,2026-04-01,183074.07
1582,FR0057,P019,2026-04-01,75291.19
1583,FR0057,P012,2026-04-01,69460.84
1584,FR0057,P004,2026-04-01,77523.14
1585,FR0057,P017,2026-05-01,218722.07
1586,FR0057,P019,2026-05-01,123578.44
1587,FR0057,P012,2026-05-01,54900.71
1588,FR0057,P004,2026-05-01,56726.03
1589,FR0057,P017,2026-06-01,93121.33
1590,FR0057,P019,2026-06-01,222054.26
1591,FR0057,P012,2026-06-01,200080.21
1592,FR0057,P004,2026-06-01,119762.6
1593,FR0057,P017,2026-07-01,222188.24
1594,FR0057,P019,2026-07-01,97831.02
1595,FR0057,P012,2026-07-01,205745.54
1596,FR0057,P004,2026-07-01,247166.61
1597,FR0058,P021,2026-01-01,221522.86
1598,FR0058,P008,2026-01-01,140205.74
1599,FR0058,P018,2026-01-01,177778.19
1600,FR0058,P009,2026-01-01,208833.29
1601,FR0058,P021,2026-02-01,199017.34
1602,FR0058,P008,2026-02-01,159356.93
1603,FR0058,P018,2026-02-01,210385.8
1604,FR0058,P009,2026-02-01,123220.45
1605,FR0058,P021,2026-03-01,64906.34
1606,FR0058,P008,2026-03-01,127681.29
1607,FR0058,P018,2026-03-01,222197.68
1608,FR0058,P009,2026-03-01,235176.63
1609,FR0058,P021,2026-04-01,71431.0
1610,FR0058,P008,2026-04-01,168448.58
1611,FR0058,P018,2026-04-01,65557.58
1612,FR0058,P009,2026-04-01,81787.33
1613,FR0058,P021,2026-05-01,131409.54
1614,FR0058,P008,2026-05-01,246465.72
1615,FR0058,P018,2026-05-01,144915.82
1616,FR0058,P009,2026-05-01,76819.71
1617,FR0058,P021,2026-06-01,215075.63
1618,FR0058,P008,2026-06-01,68674.23
1619,FR0058,P018,2026-06-01,169150.73
1620,FR0058,P009,2026-06-01,154258.95
1621,FR0058,P021,2026-07-01,56257.14
1622,FR0058,P008,2026-07-01,224098.36
1623,FR0058,P018,2026-07-01,241006.07
1624,FR0058,P009,2026-07-01,194017.1
1625,FR0059,P002,2026-01-01,138132.26
1626,FR0059,P005,2026-01-01,122585.76
1627,FR0059,P013,2026-01-01,126718.61
1628,FR0059,P008,2026-01-01,140872.0
1629,FR0059,P002,2026-02-01,108964.23
1630,FR0059,P005,2026-02-01,194540.27
1631,FR0059,P013,2026-02-01,84882.55
1632,FR0059,P008,2026-02-01,120086.58
1633,FR0059,P002,2026-03-01,222754.06
1634,FR0059,P005,2026-03-01,80481.31
1635,FR0059,P013,2026-03-01,81945.48
1636,FR0059,P008,2026-03-01,106270.23
1637,FR0059,P002,2026-04-01,227978.6
1638,FR0059,P005,2026-04-01,128663.04
1639,FR0059,P013,2026-04-01,240744.17
1640,FR0059,P008,2026-04-01,201088.17
1641,FR0059,P002,2026-05-01,184480.57
1642,FR0059,P005,2026-05-01,148862.42
1643,FR0059,P013,2026-05-01,94507.86
1644,FR0059,P008,2026-05-01,65374.38
1645,FR0059,P002,2026-06-01,170382.09
1646,FR0059,P005,2026-06-01,109378.95
1647,FR0059,P013,2026-06-01,120780.1
1648,FR0059,P008,2026-06-01,169033.52
1649,FR0059,P002,2026-07-01,218474.92
1650,FR0059,P005,2026-07-01,91260.51
1651,FR0059,P013,2026-07-01,117665.39
1652,FR0059,P008,2026-07-01,120999.92
1653,FR0060,P024,2026-01-01,106427.43
1654,FR0060,P030,2026-01-01,216602.09
1655,FR0060,P028,2026-01-01,90804.73
1656,FR0060,P029,2026-01-01,81841.44
1657,FR0060,P024,2026-02-01,245501.3
1658,FR0060,P030,2026-02-01,137397.73
1659,FR0060,P028,2026-02-01,140379.08
1660,FR0060,P029,2026-02-01,126795.0
1661,FR0060,P024,2026-03-01,219002.67
1662,FR0060,P030,2026-03-01,83472.73
1663,FR0060,P028,2026-03-01,232302.31
1664,FR0060,P029,2026-03-01,146367.29
1665,FR0060,P024,2026-04-01,64775.1
1666,FR0060,P030,2026-04-01,110826.41
1667,FR0060,P028,2026-04-01,138043.06
1668,FR0060,P029,2026-04-01,52373.53
1669,FR0060,P024,2026-05-01,210949.33
1670,FR0060,P030,2026-05-01,249007.77
1671,FR0060,P028,2026-05-01,117066.9
1672,FR0060,P029,2026-05-01,83225.1
1673,FR0060,P024,2026-06-01,78563.48
1674,FR0060,P030,2026-06-01,194812.26
1675,FR0060,P028,2026-06-01,84139.91
1676,FR0060,P029,2026-06-01,58647.05
1677,FR0060,P024,2026-07-01,169474.35
1678,FR0060,P030,2026-07-01,135354.67
1679,FR0060,P028,2026-07-01,244017.92
1680,FR0060,P029,2026-07-01,79464.01
1681,FR0061,P010,2026-01-01,60519.75
1682,FR0061,P020,2026-01-01,104362.78
1683,FR0061,P015,2026-01-01,146457.31
1684,FR0061,P018,2026-01-01,173477.05
1685,FR0061,P010,2026-02-01,238535.57
1686,FR0061,P020,2026-02-01,180999.76
1687,FR0061,P015,2026-02-01,129631.92
1688,FR0061,P018,2026-02-01,188920.82
1689,FR0061,P010,2026-03-01,87808.86
1690,FR0061,P020,2026-03-01,220094.69
1691,FR0061,P015,2026-03-01,210720.52
1692,FR0061,P018,2026-03-01,174473.28
1693,FR0061,P010,2026-04-01,232506.34
1694,FR0061,P020,2026-04-01,94422.93
1695,FR0061,P015,2026-04-01,71705.43
1696,FR0061,P018,2026-04-01,59277.48
1697,FR0061,P010,2026-05-01,119595.46
1698,FR0061,P020,2026-05-01,219174.19
1699,FR0061,P015,2026-05-01,96910.35
1700,FR0061,P018,2026-05-01,226826.09
1701,FR0061,P010,2026-06-01,170596.42
1702,FR0061,P020,2026-06-01,87025.8
1703,FR0061,P015,2026-06-01,68384.9
1704,FR0061,P018,2026-06-01,204447.85
1705,FR0061,P010,2026-07-01,177836.36
1706,FR0061,P020,2026-07-01,239669.75
1707,FR0061,P015,2026-07-01,113589.76
1708,FR0061,P018,2026-07-01,212354.83
1709,FR0062,P009,2026-01-01,54582.85
1710,FR0062,P001,2026-01-01,198265.88
1711,FR0062,P003,2026-01-01,92735.27
1712,FR0062,P012,2026-01-01,177864.92
1713,FR0062,P009,2026-02-01,172213.12
1714,FR0062,P001,2026-02-01,207789.72
1715,FR0062,P003,2026-02-01,190749.54
1716,FR0062,P012,2026-02-01,133178.52
1717,FR0062,P009,2026-03-01,159611.85
1718,FR0062,P001,2026-03-01,156244.75
1719,FR0062,P003,2026-03-01,152345.06
1720,FR0062,P012,2026-03-01,117680.51
1721,FR0062,P009,2026-04-01,193654.65
1722,FR0062,P001,2026-04-01,123845.68
1723,FR0062,P003,2026-04-01,120458.47
1724,FR0062,P012,2026-04-01,150531.06
1725,FR0062,P009,2026-05-01,239475.67
1726,FR0062,P001,2026-05-01,94880.93
1727,FR0062,P003,2026-05-01,102172.13
1728,FR0062,P012,2026-05-01,102582.14
1729,FR0062,P009,2026-06-01,162367.25
1730,FR0062,P001,2026-06-01,124611.39
1731,FR0062,P003,2026-06-01,172585.87
1732,FR0062,P012,2026-06-01,164892.03
1733,FR0062,P009,2026-07-01,204389.31
1734,FR0062,P001,2026-07-01,192263.28
1735,FR0062,P003,2026-07-01,101988.25
1736,FR0062,P012,2026-07-01,119888.22
1737,FR0063,P010,2026-01-01,166181.46
1738,FR0063,P030,2026-01-01,246702.07
1739,FR0063,P006,2026-01-01,196243.55
1740,FR0063,P021,2026-01-01,219628.85
1741,FR0063,P010,2026-02-01,92599.25
1742,FR0063,P030,2026-02-01,156039.41
1743,FR0063,P006,2026-02-01,209452.51
1744,FR0063,P021,2026-02-01,115323.3
1745,FR0063,P010,2026-03-01,153026.28
1746,FR0063,P030,2026-03-01,167038.39
1747,FR0063,P006,2026-03-01,148949.23
1748,FR0063,P021,2026-03-01,184378.64
1749,FR0063,P010,2026-04-01,115560.57
1750,FR0063,P030,2026-04-01,211359.86
1751,FR0063,P006,2026-04-01,227966.0
1752,FR0063,P021,2026-04-01,140624.8
1753,FR0063,P010,2026-05-01,222369.95
1754,FR0063,P030,2026-05-01,224800.53
1755,FR0063,P006,2026-05-01,231480.36
1756,FR0063,P021,2026-05-01,146241.73
1757,FR0063,P010,2026-06-01,86262.46
1758,FR0063,P030,2026-06-01,113487.31
1759,FR0063,P006,2026-06-01,61345.38
1760,FR0063,P021,2026-06-01,152316.66
1761,FR0063,P010,2026-07-01,116710.11
1762,FR0063,P030,2026-07-01,51140.9
1763,FR0063,P006,2026-07-01,221706.48
1764,FR0063,P021,2026-07-01,242683.06
1765,FR0064,P017,2026-01-01,227235.84
1766,FR0064,P022,2026-01-01,102307.86
1767,FR0064,P025,2026-01-01,71661.56
1768,FR0064,P030,2026-01-01,219223.12
1769,FR0064,P017,2026-02-01,229045.48
1770,FR0064,P022,2026-02-01,230598.55
1771,FR0064,P025,2026-02-01,185865.23
1772,FR0064,P030,2026-02-01,221268.04
1773,FR0064,P017,2026-03-01,210692.06
1774,FR0064,P022,2026-03-01,132545.63
1775,FR0064,P025,2026-03-01,64205.55
1776,FR0064,P030,2026-03-01,192778.02
1777,FR0064,P017,2026-04-01,162536.92
1778,FR0064,P022,2026-04-01,168682.49
1779,FR0064,P025,2026-04-01,142832.13
1780,FR0064,P030,2026-04-01,84215.7
1781,FR0064,P017,2026-05-01,137820.89
1782,FR0064,P022,2026-05-01,71100.25
1783,FR0064,P025,2026-05-01,225401.49
1784,FR0064,P030,2026-05-01,194771.41
1785,FR0064,P017,2026-06-01,195637.43
1786,FR0064,P022,2026-06-01,174538.01
1787,FR0064,P025,2026-06-01,208397.46
1788,FR0064,P030,2026-06-01,223692.21
1789,FR0064,P017,2026-07-01,178125.95
1790,FR0064,P022,2026-07-01,88106.66
1791,FR0064,P025,2026-07-01,64747.8
1792,FR0064,P030,2026-07-01,203274.7
1793,FR0065,P028,2026-01-01,61117.6
1794,FR0065,P016,2026-01-01,90781.97
1795,FR0065,P012,2026-01-01,86226.44
1796,FR0065,P015,2026-01-01,162542.82
1797,FR0065,P028,2026-02-01,99137.05
1798,FR0065,P016,2026-02-01,65261.29
1799,FR0065,P012,2026-02-01,186800.88
1800,FR0065,P015,2026-02-01,54026.48
1801,FR0065,P028,2026-03-01,107702.16
1802,FR0065,P016,2026-03-01,211399.64
1803,FR0065,P012,2026-03-01,104718.68
1804,FR0065,P015,2026-03-01,243027.4
1805,FR0065,P028,2026-04-01,174355.63
1806,FR0065,P016,2026-04-01,146476.96
1807,FR0065,P012,2026-04-01,192008.8
1808,FR0065,P015,2026-04-01,216253.58
1809,FR0065,P028,2026-05-01,181300.97
1810,FR0065,P016,2026-05-01,64196.21
1811,FR0065,P012,2026-05-01,61468.56
1812,FR0065,P015,2026-05-01,135473.75
1813,FR0065,P028,2026-06-01,115621.5
1814,FR0065,P016,2026-06-01,240592.23
1815,FR0065,P012,2026-06-01,127521.01
1816,FR0065,P015,2026-06-01,206130.34
1817,FR0065,P028,2026-07-01,94426.89
1818,FR0065,P016,2026-07-01,191832.01
1819,FR0065,P012,2026-07-01,204404.03
1820,FR0065,P015,2026-07-01,194618.85
1821,FR0066,P029,2026-01-01,64169.14
1822,FR0066,P019,2026-01-01,68278.68
1823,FR0066,P009,2026-01-01,65522.59
1824,FR0066,P002,2026-01-01,87919.65
1825,FR0066,P029,2026-02-01,56772.54
1826,FR0066,P019,2026-02-01,99685.08
1827,FR0066,P009,2026-02-01,191380.53
1828,FR0066,P002,2026-02-01,55591.46
1829,FR0066,P029,2026-03-01,141980.98
1830,FR0066,P019,2026-03-01,155805.39
1831,FR0066,P009,2026-03-01,132421.64
1832,FR0066,P002,2026-03-01,141774.14
1833,FR0066,P029,2026-04-01,61414.81
1834,FR0066,P019,2026-04-01,143052.15
1835,FR0066,P009,2026-04-01,209937.3
1836,FR0066,P002,2026-04-01,96825.61
1837,FR0066,P029,2026-05-01,93229.15
1838,FR0066,P019,2026-05-01,177394.35
1839,FR0066,P009,2026-05-01,244940.46
1840,FR0066,P002,2026-05-01,210392.09
1841,FR0066,P029,2026-06-01,208930.92
1842,FR0066,P019,2026-06-01,139486.27
1843,FR0066,P009,2026-06-01,171923.51
1844,FR0066,P002,2026-06-01,148067.68
1845,FR0066,P029,2026-07-01,132755.99
1846,FR0066,P019,2026-07-01,59461.89
1847,FR0066,P009,2026-07-01,58626.9
1848,FR0066,P002,2026-07-01,243895.23
1849,FR0067,P021,2026-01-01,138504.21
1850,FR0067,P020,2026-01-01,108411.3
1851,FR0067,P030,2026-01-01,50323.89
1852,FR0067,P027,2026-01-01,187807.98
1853,FR0067,P021,2026-02-01,61009.26
1854,FR0067,P020,2026-02-01,152726.8
1855,FR0067,P030,2026-02-01,76453.03
1856,FR0067,P027,2026-02-01,175943.93
1857,FR0067,P021,2026-03-01,187812.26
1858,FR0067,P020,2026-03-01,129645.56
1859,FR0067,P030,2026-03-01,198733.83
1860,FR0067,P027,2026-03-01,64269.42
1861,FR0067,P021,2026-04-01,51737.11
1862,FR0067,P020,2026-04-01,68750.25
1863,FR0067,P030,2026-04-01,155329.48
1864,FR0067,P027,2026-04-01,117746.47
