payout_id,representative_id,product_id,payout_month,expected_payout,actual_payout,payout_difference,status
1795,FR0056,P019,2026-03-01,4151.12,4151.12,0.0,Processed
1796,FR0056,P019,2026-04-01,9127.67,9127.67,0.0,Processed
1797,FR0056,P019,2026-05-01,4466.54,4466.54,0.0,Processed
1798,FR0056,P019,2026-06-01,4379.65,4379.65,0.0,Processed
1799,FR0056,P019,2026-07-01,4935.34,4935.34,0.0,Processed
1800,FR0056,P018,2026-01-01,0.0,0.0,0.0,Processed
1801,FR0056,P018,2026-02-01,0.0,0.0,0.0,Processed
1802,FR0056,P018,2026-03-01,0.0,0.0,0.0,Processed
1803,FR0056,P018,2026-04-01,0.0,3091.73,3091.73,Processed
1804,FR0056,P018,2026-05-01,0.0,0.0,0.0,Processed
1805,FR0056,P018,2026-06-01,0.0,0.0,0.0,Processed
1806,FR0056,P018,2026-07-01,0.0,0.0,0.0,Processed
1807,FR0056,P025,2026-01-01,7497.4,7497.4,0.0,Processed
1808,FR0056,P025,2026-02-01,6528.01,6528.01,0.0,Processed
1809,FR0056,P025,2026-03-01,7540.61,7540.61,0.0,Processed
1810,FR0056,P025,2026-04-01,7470.5,7470.5,0.0,Processed
1811,FR0056,P025,2026-05-01,7041.53,7041.53,0.0,Processed
1812,FR0056,P025,2026-06-01,6664.19,6664.19,0.0,Processed
1813,FR0056,P025,2026-07-01,6990.57,6990.57,0.0,Processed
1814,FR0056,P004,2026-01-01,0.0,0.0,0.0,Processed
1815,FR0056,P004,2026-02-01,0.0,0.0,0.0,Processed
1816,FR0056,P004,2026-03-01,0.0,0.0,0.0,Processed
1817,FR0056,P004,2026-04-01,0.0,0.0,0.0,Processed
1818,FR0056,P004,2026-05-01,0.0,0.0,0.0,Processed
1819,FR0056,P004,2026-06-01,0.0,0.0,0.0,Processed
1820,FR0056,P004,2026-07-01,0.0,0.0,0.0,Processed
1821,FR0056,P005,2026-01-01,3355.13,3355.13,0.0,Processed
1822,FR0056,P005,2026-02-01,2233.86,2233.86,0.0,Processed
1823,FR0056,P005,2026-03-01,2383.63,2383.63,0.0,Processed
1824,FR0056,P005,2026-04-01,3111.83,3111.83,0.0,Processed
1825,FR0056,P005,2026-05-01,1906.06,1906.06,0.0,Processed
1826,FR0056,P005,2026-06-01,3296.51,3296.51,0.0,Processed
1827,FR0056,P005,2026-07-01,2381.55,2381.55,0.0,Processed
1828,FR0056,P016,2026-01-01,4947.4,4947.4,0.0,Processed
1829,FR0056,P016,2026-02-01,4401.53,4401.53,0.0,Processed
1830,FR0056,P016,2026-03-01,4663.75,4663.75,0.0,Processed
1831,FR0056,P016,2026-04-01,9922.54,9922.54,0.0,Processed
1832,FR0056,P016,2026-05-01,4646.48,4646.48,0.0,Processed
1833,FR0056,P016,2026-06-01,4505.98,4505.98,0.0,Processed
1834,FR0056,P016,2026-07-01,4338.94,4338.94,0.0,Processed
1835,FR0057,P012,2026-01-01,6981.72,6981.72,0.0,Processed
1836,FR0057,P012,2026-02-01,6367.63,6367.63,0.0,Processed
1837,FR0057,P012,2026-03-01,7273.02,7273.02,0.0,Processed
1838,FR0057,P012,2026-04-01,7318.32,7318.32,0.0,Processed
1839,FR0057,P012,2026-05-01,6500.51,6500.51,0.0,Processed
1840,FR0057,P012,2026-06-01,6538.36,6538.36,0.0,Processed
1841,FR0057,P012,2026-07-01,7058.55,7058.55,0.0,Processed
1842,FR0057,P021,2026-01-01,4534.02,4534.02,0.0,Processed
1843,FR0057,P021,2026-02-01,4988.57,4988.57,0.0,Processed
1844,FR0057,P021,2026-03-01,5049.08,5049.08,0.0,Processed
1845,FR0057,P021,2026-04-01,4869.98,4869.98,0.0,Processed
1846,FR0057,P021,2026-05-01,4767.14,4767.14,0.0,Processed
1847,FR0057,P021,2026-06-01,9427.21,9427.21,0.0,Processed
1848,FR0057,P021,2026-07-01,4393.44,4393.44,0.0,Processed
1849,FR0057,P006,2026-01-01,3010.93,3010.93,0.0,Processed
1850,FR0057,P006,2026-02-01,2248.76,2248.76,0.0,Processed
1851,FR0057,P006,2026-03-01,3074.43,3074.43,0.0,Processed
1852,FR0057,P006,2026-04-01,2561.56,2561.56,0.0,Processed
1853,FR0057,P006,2026-05-01,2841.1,2841.1,0.0,Processed
1854,FR0057,P006,2026-06-01,2217.21,2217.21,0.0,Processed
1855,FR0057,P006,2026-07-01,2501.47,2501.47,0.0,Processed
1856,FR0057,P023,2026-01-01,2370.59,2370.59,0.0,Processed
1857,FR0057,P023,2026-02-01,1980.37,1980.37,0.0,Processed
1858,FR0057,P023,2026-03-01,2231.49,2231.49,0.0,Processed
1859,FR0057,P023,2026-04-01,2344.31,2344.31,0.0,Processed
1860,FR0057,P023,2026-05-01,2343.0,5921.23,3578.23,Processed
1861,FR0057,P023,2026-06-01,2297.65,2297.65,0.0,Processed
1862,FR0057,P023,2026-07-01,1959.27,1959.27,0.0,Processed
1863,FR0057,P004,2026-01-01,1569.31,1569.31,0.0,Processed
1864,FR0057,P004,2026-02-01,1474.78,1474.78,0.0,Processed
1865,FR0057,P004,2026-03-01,1053.37,1053.37,0.0,Processed
1866,FR0057,P004,2026-04-01,1774.55,1774.55,0.0,Processed
1867,FR0057,P004,2026-05-01,824.94,824.94,0.0,Processed
1868,FR0057,P004,2026-06-01,7254.35,13385.34,6130.99,Processed
1869,FR0057,P004,2026-07-01,1229.34,1229.34,0.0,Processed
1870,FR0057,P016,2026-01-01,4388.82,4388.82,0.0,Processed
1871,FR0057,P016,2026-02-01,3791.45,3791.45,0.0,Processed
1872,FR0057,P016,2026-03-01,3886.33,3886.33,0.0,Processed
1873,FR0057,P016,2026-04-01,4267.24,4267.24,0.0,Processed
1874,FR0057,P016,2026-05-01,4322.85,4322.85,0.0,Processed
1875,FR0057,P016,2026-06-01,4252.04,4252.04,0.0,Processed
1876,FR0057,P016,2026-07-01,7988.02,7988.02,0.0,Processed
1877,FR0057,P018,2026-01-01,1324.52,1324.52,0.0,Processed
1878,FR0057,P018,2026-02-01,903.93,903.93,0.0,Processed
1879,FR0057,P018,2026-03-01,330.82,330.82,0.0,Processed
1880,FR0057,P018,2026-04-01,253.97,253.97,0.0,Processed
1881,FR0057,P018,2026-05-01,1104.99,1104.99,0.0,Processed
1882,FR0057,P018,2026-06-01,1600.28,1600.28,0.0,Processed
1883,FR0057,P018,2026-07-01,1112.55,1112.55,0.0,Processed
1884,FR0058,P026,2026-01-01,2764.37,2764.37,0.0,Processed
1885,FR0058,P026,2026-02-01,1951.18,1951.18,0.0,Processed
1886,FR0058,P026,2026-03-01,2027.06,2027.06,0.0,Processed
1887,FR0058,P026,2026-04-01,2973.04,2973.04,0.0,Processed
1888,FR0058,P026,2026-05-01,2941.86,2941.86,0.0,Processed
1889,FR0058,P026,2026-06-01,2291.93,2291.93,0.0,Processed
1890,FR0058,P026,2026-07-01,2572.36,2572.36,0.0,Processed
1891,FR0058,P027,2026-01-01,0.0,0.0,0.0,Processed
1892,FR0058,P027,2026-02-01,0.0,0.0,0.0,Processed
1893,FR0058,P027,2026-03-01,0.0,0.0,0.0,Processed
1894,FR0058,P027,2026-04-01,0.0,0.0,0.0,Processed
1895,FR0058,P027,2026-05-01,0.0,0.0,0.0,Processed
1896,FR0058,P027,2026-06-01,0.0,0.0,0.0,Processed
1897,FR0058,P027,2026-07-01,0.0,0.0,0.0,Processed
1898,FR0058,P012,2026-01-01,4070.26,4070.26,0.0,Processed
1899,FR0058,P012,2026-02-01,4500.1,4500.1,0.0,Processed
1900,FR0058,P012,2026-03-01,4813.09,4813.09,0.0,Processed
1901,FR0058,P012,2026-04-01,4922.73,4922.73,0.0,Processed
1902,FR0058,P012,2026-05-01,3977.04,3977.04,0.0,Processed
1903,FR0058,P012,2026-06-01,4115.77,4115.77,0.0,Processed
1904,FR0058,P012,2026-07-01,7557.5,7557.5,0.0,Processed
1905,FR0058,P016,2026-01-01,4714.61,4714.61,0.0,Processed
1906,FR0058,P016,2026-02-01,4774.21,4774.21,0.0,Processed
1907,FR0058,P016,2026-03-01,4656.58,4656.58,0.0,Processed
1908,FR0058,P016,2026-04-01,5268.78,5268.78,0.0,Processed
1909,FR0058,P016,2026-05-01,4622.34,4622.34,0.0,Processed
1910,FR0058,P016,2026-06-01,4292.92,4292.92,0.0,Processed
1911,FR0058,P016,2026-07-01,4577.61,4577.61,0.0,Processed
1912,FR0058,P024,2026-01-01,2588.14,2588.14,0.0,Processed
1913,FR0058,P024,2026-02-01,684.36,684.36,0.0,Processed
1914,FR0058,P024,2026-03-01,1072.73,1072.73,0.0,Processed
1915,FR0058,P024,2026-04-01,679.83,679.83,0.0,Processed
1916,FR0058,P024,2026-05-01,1018.26,1018.26,0.0,Processed
1917,FR0058,P024,2026-06-01,848.33,848.33,0.0,Processed
1918,FR0058,P024,2026-07-01,988.3,988.3,0.0,Processed
1919,FR0058,P020,2026-01-01,3348.76,3348.76,0.0,Processed
1920,FR0058,P020,2026-02-01,2664.87,2664.87,0.0,Processed
1921,FR0058,P020,2026-03-01,3285.92,3285.92,0.0,Processed
1922,FR0058,P020,2026-04-01,2878.18,2878.18,0.0,Processed
1923,FR0058,P020,2026-05-01,3300.09,3300.09,0.0,Processed
1924,FR0058,P020,2026-06-01,2550.09,2550.09,0.0,Processed
1925,FR0058,P020,2026-07-01,3159.49,3159.49,0.0,Processed
1926,FR0058,P010,2026-01-01,0.0,0.0,0.0,Processed
1927,FR0058,P010,2026-02-01,0.0,0.0,0.0,Processed
1928,FR0058,P010,2026-03-01,0.0,0.0,0.0,Processed
1929,FR0058,P010,2026-04-01,0.0,0.0,0.0,Processed
1930,FR0058,P010,2026-05-01,0.0,0.0,0.0,Processed
1931,FR0058,P010,2026-06-01,0.0,0.0,0.0,Processed
1932,FR0058,P010,2026-07-01,0.0,0.0,0.0,Processed
1933,FR0059,P004,2026-01-01,2777.77,2777.77,0.0,Processed
1934,FR0059,P004,2026-02-01,2550.99,2550.99,0.0,Processed
1935,FR0059,P004,2026-03-01,2263.27,2263.27,0.0,Processed
1936,FR0059,P004,2026-04-01,2529.49,2529.49,0.0,Processed
1937,FR0059,P004,2026-05-01,1999.77,1999.77,0.0,Processed
1938,FR0059,P004,2026-06-01,2626.57,2626.57,0.0,Processed
1939,FR0059,P004,2026-07-01,2279.49,2279.49,0.0,Processed
1940,FR0059,P008,2026-01-01,3561.86,3561.86,0.0,Processed
1941,FR0059,P008,2026-02-01,4146.36,4146.36,0.0,Processed
1942,FR0059,P008,2026-03-01,3700.42,3700.42,0.0,Processed
1943,FR0059,P008,2026-04-01,3862.43,3862.43,0.0,Processed
1944,FR0059,P008,2026-05-01,3838.58,3838.58,0.0,Processed
1945,FR0059,P008,2026-06-01,3568.83,3568.83,0.0,Processed
1946,FR0059,P008,2026-07-01,3726.36,3726.36,0.0,Processed
1947,FR0059,P029,2026-01-01,2817.54,2817.54,0.0,Processed
1948,FR0059,P029,2026-02-01,2609.22,2609.22,0.0,Processed
1949,FR0059,P029,2026-03-01,3043.75,3043.75,0.0,Processed
1950,FR0059,P029,2026-04-01,3055.3,3055.3,0.0,Processed
1951,FR0059,P029,2026-05-01,2825.47,2825.47,0.0,Processed
1952,FR0059,P029,2026-06-01,2749.4,2749.4,0.0,Processed
1953,FR0059,P029,2026-07-01,2591.73,2591.73,0.0,Processed
1954,FR0059,P003,2026-01-01,8072.18,8072.18,0.0,Processed
1955,FR0059,P003,2026-02-01,6984.71,6984.71,0.0,Processed
1956,FR0059,P003,2026-03-01,7670.29,7670.29,0.0,Processed
1957,FR0059,P003,2026-04-01,7791.51,7791.51,0.0,Processed
1958,FR0059,P003,2026-05-01,6619.25,6619.25,0.0,Processed
1959,FR0059,P003,2026-06-01,7200.58,7200.58,0.0,Processed
1960,FR0059,P003,2026-07-01,7048.64,7048.64,0.0,Processed
1961,FR0060,P011,2026-01-01,9909.17,9909.17,0.0,Processed
1962,FR0060,P011,2026-02-01,9983.13,9983.13,0.0,Processed
1963,FR0060,P011,2026-03-01,11282.27,11282.27,0.0,Processed
1964,FR0060,P011,2026-04-01,11597.48,11597.48,0.0,Processed
1965,FR0060,P011,2026-05-01,11575.14,11575.14,0.0,Processed
1966,FR0060,P011,2026-06-01,9601.91,9601.91,0.0,Processed
1967,FR0060,P011,2026-07-01,11541.36,11541.36,0.0,Processed
1968,FR0060,P015,2026-01-01,0.0,0.0,0.0,Processed
1969,FR0060,P015,2026-02-01,0.0,0.0,0.0,Processed
1970,FR0060,P015,2026-03-01,0.0,0.0,0.0,Processed
1971,FR0060,P015,2026-04-01,2075.6,9011.07,6935.47,Processed
1972,FR0060,P015,2026-05-01,0.0,0.0,0.0,Processed
1973,FR0060,P015,2026-06-01,0.0,0.0,0.0,Processed
1974,FR0060,P015,2026-07-01,0.0,0.0,0.0,Processed
1975,FR0060,P007,2026-01-01,2397.0,7212.53,4815.53,Processed
1976,FR0060,P007,2026-02-01,0.0,0.0,0.0,Processed
1977,FR0060,P007,2026-03-01,0.0,0.0,0.0,Processed
1978,FR0060,P007,2026-04-01,0.0,0.0,0.0,Processed
1979,FR0060,P007,2026-05-01,0.0,0.0,0.0,Processed
1980,FR0060,P007,2026-06-01,0.0,0.0,0.0,Processed
1981,FR0060,P007,2026-07-01,0.0,0.0,0.0,Processed
1982,FR0060,P008,2026-01-01,4536.57,4536.57,0.0,Processed
1983,FR0060,P008,2026-02-01,4578.72,4578.72,0.0,Processed
1984,FR0060,P008,2026-03-01,4965.27,4965.27,0.0,Processed
1985,FR0060,P008,2026-04-01,4751.81,4751.81,0.0,Processed
1986,FR0060,P008,2026-05-01,4793.55,4793.55,0.0,Processed
1987,FR0060,P008,2026-06-01,5345.63,5345.63,0.0,Processed
1988,FR0060,P008,2026-07-01,5225.84,5225.84,0.0,Processed
1989,FR0061,P026,2026-01-01,0.0,0.0,0.0,Processed
1990,FR0061,P026,2026-02-01,433.66,433.66,0.0,Processed
1991,FR0061,P026,2026-03-01,0.0,0.0,0.0,Processed
1992,FR0061,P026,2026-04-01,5758.2,8354.04,2595.84,Processed
1993,FR0061,P026,2026-05-01,0.0,0.0,0.0,Processed
1994,FR0061,P026,2026-06-01,422.59,422.59,0.0,Processed
1995,FR0061,P026,2026-07-01,0.0,0.0,0.0,Processed
1996,FR0061,P004,2026-01-01,0.0,0.0,0.0,Processed
1997,FR0061,P004,2026-02-01,0.0,0.0,0.0,Processed
1998,FR0061,P004,2026-03-01,0.0,0.0,0.0,Processed
1999,FR0061,P004,2026-04-01,0.0,0.0,0.0,Processed
2000,FR0061,P004,2026-05-01,0.0,0.0,0.0,Processed
2001,FR0061,P004,2026-06-01,0.0,0.0,0.0,Processed
2002,FR0061,P004,2026-07-01,0.0,0.0,0.0,Processed
2003,FR0061,P028,2026-01-01,1817.9,1817.9,0.0,Processed
2004,FR0061,P028,2026-02-01,1499.38,1499.38,0.0,Processed
2005,FR0061,P028,2026-03-01,2168.66,2168.66,0.0,Processed
2006,FR0061,P028,2026-04-01,2068.18,2068.18,0.0,Processed
2007,FR0061,P028,2026-05-01,1677.75,1677.75,0.0,Processed
2008,FR0061,P028,2026-06-01,2093.83,2093.83,0.0,Processed
2009,FR0061,P028,2026-07-01,2261.97,2261.97,0.0,Processed
2010,FR0061,P006,2026-01-01,250.77,250.77,0.0,Processed
2011,FR0061,P006,2026-02-01,251.59,251.59,0.0,Processed
2012,FR0061,P006,2026-03-01,498.11,498.11,0.0,Processed
2013,FR0061,P006,2026-04-01,195.38,195.38,0.0,Processed
2014,FR0061,P006,2026-05-01,177.14,177.14,0.0,Processed
2015,FR0061,P006,2026-06-01,323.46,323.46,0.0,Processed
2016,FR0061,P006,2026-07-01,204.89,204.89,0.0,Processed
2017,FR0061,P007,2026-01-01,2337.04,2337.04,0.0,Processed
2018,FR0061,P007,2026-02-01,1702.34,1702.34,0.0,Processed
2019,FR0061,P007,2026-03-01,2390.96,2390.96,0.0,Processed
2020,FR0061,P007,2026-04-01,1604.98,1604.98,0.0,Processed
2021,FR0061,P007,2026-05-01,3256.11,3256.11,0.0,Processed
2022,FR0061,P007,2026-06-01,2859.54,2859.54,0.0,Processed
2023,FR0061,P007,2026-07-01,2588.28,2588.28,0.0,Processed
2024,FR0061,P019,2026-01-01,6283.43,6283.43,0.0,Processed
2025,FR0061,P019,2026-02-01,3731.03,3731.03,0.0,Processed
2026,FR0061,P019,2026-03-01,3466.75,3466.75,0.0,Processed
2027,FR0061,P019,2026-04-01,4045.09,4045.09,0.0,Processed
2028,FR0061,P019,2026-05-01,3580.25,3580.25,0.0,Processed
2029,FR0061,P019,2026-06-01,8542.87,16814.42,8271.55,Processed
2030,FR0061,P019,2026-07-01,4134.25,4134.25,0.0,Processed
2031,FR0061,P005,2026-01-01,0.0,0.0,0.0,Processed
2032,FR0061,P005,2026-02-01,0.0,0.0,0.0,Processed
2033,FR0061,P005,2026-03-01,0.0,0.0,0.0,Processed
2034,FR0061,P005,2026-04-01,0.0,0.0,0.0,Processed
2035,FR0061,P005,2026-05-01,0.0,0.0,0.0,Processed
2036,FR0061,P005,2026-06-01,0.0,0.0,0.0,Processed
2037,FR0061,P005,2026-07-01,0.0,0.0,0.0,Processed
2038,FR0062,P018,2026-01-01,297.74,297.74,0.0,Processed
2039,FR0062,P018,2026-02-01,0.0,0.0,0.0,Processed
2040,FR0062,P018,2026-03-01,677.67,677.67,0.0,Processed
2041,FR0062,P018,2026-04-01,0.0,0.0,0.0,Processed
2042,FR0062,P018,2026-05-01,1054.06,1054.06,0.0,Processed
2043,FR0062,P018,2026-06-01,941.73,941.73,0.0,Processed
2044,FR0062,P018,2026-07-01,233.91,233.91,0.0,Processed
2045,FR0062,P010,2026-01-01,0.0,0.0,0.0,Processed
2046,FR0062,P010,2026-02-01,302.74,302.74,0.0,Processed
2047,FR0062,P010,2026-03-01,934.33,934.33,0.0,Processed
2048,FR0062,P010,2026-04-01,242.61,242.61,0.0,Processed
2049,FR0062,P010,2026-05-01,1165.8,1165.8,0.0,Processed
2050,FR0062,P010,2026-06-01,876.44,876.44,0.0,Processed
2051,FR0062,P010,2026-07-01,609.58,609.58,0.0,Processed
2052,FR0062,P005,2026-01-01,0.0,0.0,0.0,Processed
2053,FR0062,P005,2026-02-01,0.0,0.0,0.0,Processed
2054,FR0062,P005,2026-03-01,0.0,0.0,0.0,Processed
2055,FR0062,P005,2026-04-01,0.0,0.0,0.0,Processed
2056,FR0062,P005,2026-05-01,0.0,0.0,0.0,Processed
2057,FR0062,P005,2026-06-01,0.0,0.0,0.0,Processed
2058,FR0062,P005,2026-07-01,0.0,0.0,0.0,Processed
2059,FR0063,P021,2026-01-01,8545.65,8545.65,0.0,Processed
2060,FR0063,P021,2026-02-01,10298.3,10298.3,0.0,Processed
2061,FR0063,P021,2026-03-01,10351.11,10351.11,0.0,Processed
2062,FR0063,P021,2026-04-01,8954.85,8954.85,0.0,Processed
2063,FR0063,P021,2026-05-01,10000.53,10000.53,0.0,Processed
2064,FR0063,P021,2026-06-01,10495.17,10495.17,0.0,Processed
2065,FR0063,P021,2026-07-01,9092.7,9092.7,0.0,Processed
2066,FR0063,P004,2026-01-01,0.0,0.0,0.0,Processed
2067,FR0063,P004,2026-02-01,0.0,0.0,0.0,Processed
2068,FR0063,P004,2026-03-01,0.0,0.0,0.0,Processed
2069,FR0063,P004,2026-04-01,0.0,0.0,0.0,Processed
2070,FR0063,P004,2026-05-01,0.0,0.0,0.0,Processed
2071,FR0063,P004,2026-06-01,0.0,0.0,0.0,Processed
2072,FR0063,P004,2026-07-01,0.0,0.0,0.0,Processed
2073,FR0063,P018,2026-01-01,13384.02,13384.02,0.0,Processed
2074,FR0063,P018,2026-02-01,3580.61,3580.61,0.0,Processed
2075,FR0063,P018,2026-03-01,2928.27,2928.27,0.0,Processed
2076,FR0063,P018,2026-04-01,2383.83,2383.83,0.0,Processed
2077,FR0063,P018,2026-05-01,3481.63,3481.63,0.0,Processed
2078,FR0063,P018,2026-06-01,2394.78,2394.78,0.0,Processed
2079,FR0063,P018,2026-07-01,3182.61,3182.61,0.0,Processed
2080,FR0063,P025,2026-01-01,8628.67,8628.67,0.0,Processed
2081,FR0063,P025,2026-02-01,8287.51,8287.51,0.0,Processed
2082,FR0063,P025,2026-03-01,8304.81,8304.81,0.0,Processed
2083,FR0063,P025,2026-04-01,7531.21,7531.21,0.0,Processed
2084,FR0063,P025,2026-05-01,7537.8,7537.8,0.0,Processed
2085,FR0063,P025,2026-06-01,7776.85,7776.85,0.0,Processed
2086,FR0063,P025,2026-07-01,7979.62,11258.75,3279.13,Processed
2087,FR0063,P027,2026-01-01,1357.07,1357.07,0.0,Processed
2088,FR0063,P027,2026-02-01,833.17,833.17,0.0,Processed
2089,FR0063,P027,2026-03-01,1190.69,1190.69,0.0,Processed
2090,FR0063,P027,2026-04-01,881.6,881.6,0.0,Processed
2091,FR0063,P027,2026-05-01,1236.08,1236.08,0.0,Processed
2092,FR0063,P027,2026-06-01,1376.04,1376.04,0.0,Processed
2093,FR0063,P027,2026-07-01,1501.99,1501.99,0.0,Processed
2094,FR0063,P009,2026-01-01,3289.09,3289.09,0.0,Processed
2095,FR0063,P009,2026-02-01,3587.99,3587.99,0.0,Processed
2096,FR0063,P009,2026-03-01,3356.55,3356.55,0.0,Processed
2097,FR0063,P009,2026-04-01,3076.91,3076.91,0.0,Processed
2098,FR0063,P009,2026-05-01,3444.92,3444.92,0.0,Processed
2099,FR0063,P009,2026-06-01,3104.74,3104.74,0.0,Processed
2100,FR0063,P009,2026-07-01,3518.61,3518.61,0.0,Processed
2101,FR0063,P008,2026-01-01,3977.4,3977.4,0.0,Processed
2102,FR0063,P008,2026-02-01,3913.4,3913.4,0.0,Processed
2103,FR0063,P008,2026-03-01,4136.36,4136.36,0.0,Processed
2104,FR0063,P008,2026-04-01,4178.84,4178.84,0.0,Processed
2105,FR0063,P008,2026-05-01,3687.22,3687.22,0.0,Processed
2106,FR0063,P008,2026-06-01,3851.51,3851.51,0.0,Processed
2107,FR0063,P008,2026-07-01,3514.33,3514.33,0.0,Processed
2108,FR0064,P023,2026-01-01,1906.38,1906.38,0.0,Processed
2109,FR0064,P023,2026-02-01,2304.44,2304.44,0.0,Processed
2110,FR0064,P023,2026-03-01,1907.79,1907.79,0.0,Processed
2111,FR0064,P023,2026-04-01,1918.25,1918.25,0.0,Processed
2112,FR0064,P023,2026-05-01,2056.8,2056.8,0.0,Processed
2113,FR0064,P023,2026-06-01,2121.33,2121.33,0.0,Processed
2114,FR0064,P023,2026-07-01,2221.84,2221.84,0.0,Processed
2115,FR0064,P019,2026-01-01,3692.18,3692.18,0.0,Processed
2116,FR0064,P019,2026-02-01,3995.0,3995.0,0.0,Processed
2117,FR0064,P019,2026-03-01,3625.43,3625.43,0.0,Processed
2118,FR0064,P019,2026-04-01,3294.79,3294.79,0.0,Processed
2119,FR0064,P019,2026-05-01,4047.23,4047.23,0.0,Processed
2120,FR0064,P019,2026-06-01,3781.55,3781.55,0.0,Processed
2121,FR0064,P019,2026-07-01,3885.01,3885.01,0.0,Processed
2122,FR0064,P007,2026-01-01,1931.74,1931.74,0.0,Processed
2123,FR0064,P007,2026-02-01,2340.14,2340.14,0.0,Processed
2124,FR0064,P007,2026-03-01,2092.66,2092.66,0.0,Processed
2125,FR0064,P007,2026-04-01,1295.32,1295.32,0.0,Processed
2126,FR0064,P007,2026-05-01,2441.42,7386.95,4945.54,Processed
2127,FR0064,P007,2026-06-01,1091.7,1091.7,0.0,Processed
2128,FR0064,P007,2026-07-01,2223.24,2223.24,0.0,Processed
2129,FR0065,P018,2026-01-01,4625.05,4625.05,0.0,Processed
2130,FR0065,P018,2026-02-01,3969.61,4991.57,1021.97,Processed
2131,FR0065,P018,2026-03-01,3352.4,3352.4,0.0,Processed
2132,FR0065,P018,2026-04-01,3261.93,3261.93,0.0,Processed
2133,FR0065,P018,2026-05-01,2758.55,2758.55,0.0,Processed
2134,FR0065,P018,2026-06-01,4127.04,4127.04,0.0,Processed
2135,FR0065,P018,2026-07-01,3441.95,3441.95,0.0,Processed
2136,FR0065,P020,2026-01-01,722.89,722.89,0.0,Processed
2137,FR0065,P020,2026-02-01,3511.86,13332.3,9820.44,Processed
2138,FR0065,P020,2026-03-01,838.4,838.4,0.0,Processed
2139,FR0065,P020,2026-04-01,764.33,764.33,0.0,Processed
2140,FR0065,P020,2026-05-01,692.24,692.24,0.0,Processed
2141,FR0065,P020,2026-06-01,288.04,288.04,0.0,Processed
2142,FR0065,P020,2026-07-01,642.96,3012.95,2369.99,Processed
2143,FR0065,P002,2026-01-01,1994.38,1994.38,0.0,Processed
2144,FR0065,P002,2026-02-01,2861.89,2861.89,0.0,Processed
2145,FR0065,P002,2026-03-01,2467.72,2467.72,0.0,Processed
2146,FR0065,P002,2026-04-01,2180.03,2180.03,0.0,Processed
2147,FR0065,P002,2026-05-01,1982.79,1982.79,0.0,Processed
2148,FR0065,P002,2026-06-01,2562.71,2562.71,0.0,Processed
2149,FR0065,P002,2026-07-01,2124.62,2124.62,0.0,Processed
2150,FR0065,P011,2026-01-01,11209.36,18332.58,7123.23,Processed
2151,FR0065,P011,2026-02-01,5322.39,5322.39,0.0,Processed
2152,FR0065,P011,2026-03-01,4870.89,4870.89,0.0,Processed
2153,FR0065,P011,2026-04-01,4838.89,4838.89,0.0,Processed
2154,FR0065,P011,2026-05-01,5675.27,5675.27,0.0,Processed
2155,FR0065,P011,2026-06-01,5065.43,5065.43,0.0,Processed
2156,FR0065,P011,2026-07-01,5167.98,5167.98,0.0,Processed
2157,FR0065,P030,2026-01-01,0.0,0.0,0.0,Processed
2158,FR0065,P030,2026-02-01,0.0,0.0,0.0,Processed
2159,FR0065,P030,2026-03-01,0.0,0.0,0.0,Processed
2160,FR0065,P030,2026-04-01,0.0,0.0,0.0,Processed
2161,FR0065,P030,2026-05-01,0.0,0.0,0.0,Processed
2162,FR0065,P030,2026-06-01,0.0,0.0,0.0,Processed
2163,FR0065,P030,2026-07-01,0.0,0.0,0.0,Processed
2164,FR0065,P025,2026-01-01,2894.59,2894.59,0.0,Processed
2165,FR0065,P025,2026-02-01,2887.49,2887.49,0.0,Processed
2166,FR0065,P025,2026-03-01,3109.57,3109.57,0.0,Processed
2167,FR0065,P025,2026-04-01,3563.11,3563.11,0.0,Processed
2168,FR0065,P025,2026-05-01,3017.76,3017.76,0.0,Processed
2169,FR0065,P025,2026-06-01,3069.61,3069.61,0.0,Processed
2170,FR0065,P025,2026-07-01,3334.89,3334.89,0.0,Processed
2171,FR0066,P010,2026-01-01,3177.02,3177.02,0.0,Processed
2172,FR0066,P010,2026-02-01,4500.82,4500.82,0.0,Processed
2173,FR0066,P010,2026-03-01,4559.2,4559.2,0.0,Processed
2174,FR0066,P010,2026-04-01,4677.58,4677.58,0.0,Processed
2175,FR0066,P010,2026-05-01,3001.84,3001.84,0.0,Processed
2176,FR0066,P010,2026-06-01,4139.61,4139.61,0.0,Processed
2177,FR0066,P010,2026-07-01,4675.3,4675.3,0.0,Processed
2178,FR0066,P003,2026-01-01,5613.36,5613.36,0.0,Processed
2179,FR0066,P003,2026-02-01,5850.12,5850.12,0.0,Processed
2180,FR0066,P003,2026-03-01,6085.04,6085.04,0.0,Processed
2181,FR0066,P003,2026-04-01,6114.9,6114.9,0.0,Processed
2182,FR0066,P003,2026-05-01,6078.57,6078.57,0.0,Processed
2183,FR0066,P003,2026-06-01,5057.5,5057.5,0.0,Processed
2184,FR0066,P003,2026-07-01,5924.44,5924.44,0.0,Processed
2185,FR0066,P023,2026-01-01,1813.19,1813.19,0.0,Processed
2186,FR0066,P023,2026-02-01,1761.13,1761.13,0.0,Processed
2187,FR0066,P023,2026-03-01,1755.33,1755.33,0.0,Processed
